,accommodates,bathrooms,cleaning_fee,host_identity_verified,instant_bookable,number_of_reviews,review_scores_rating,bedrooms,beds,host_response,amenities_ratio,property_type_Condominium,property_type_Guesthouse,property_type_House,property_type_Loft,property_type_Other,property_type_Townhouse,room_type_Private room,room_type_Shared room,cancellation_policy_moderate,cancellation_policy_strict,regions_Brooklyn,regions_Chicago,regions_LA Mains,regions_New York Mains,regions_Other,regions_Queens,regions_San Francisco,regions_Santa Clarita,regions_Washington
1858,2,1.0,1,0,1,3,100.0,0.0,1.0,1,0.2222222222222222,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1859,2,1.0,1,0,1,1,100.0,1.0,1.0,1,0.16666666666666666,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1860,4,1.0,1,1,0,22,99.0,1.0,1.0,0,0.3888888888888889,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1861,2,1.0,0,0,0,6,96.0,1.0,1.0,1,0.2638888888888889,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1862,2,1.0,1,0,0,39,99.0,0.0,1.0,1,0.20833333333333334,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1863,6,2.0,1,1,0,124,93.0,2.0,3.0,1,0.2361111111111111,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1864,2,1.0,1,0,1,4,100.0,1.0,1.0,1,0.375,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1865,4,1.0,0,0,1,101,93.0,2.0,2.0,1,0.1388888888888889,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1866,6,2.0,1,0,0,9,98.0,2.0,3.0,1,0.4861111111111111,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1867,4,1.0,1,1,1,85,97.0,1.0,2.0,1,0.3333333333333333,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1868,2,1.0,0,0,1,93,94.0,1.0,1.0,0,0.3611111111111111,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1869,2,1.0,0,1,0,61,99.0,1.0,1.0,1,0.2777777777777778,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1870,2,1.0,0,1,0,2,90.0,1.0,2.0,1,0.2361111111111111,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1871,4,1.0,1,1,0,14,95.0,1.0,2.0,1,0.16666666666666666,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1872,3,1.0,1,0,0,2,100.0,1.0,1.0,1,0.3194444444444444,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1873,2,1.0,1,0,1,24,100.0,1.0,1.0,1,0.2638888888888889,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1874,8,2.0,1,1,0,9,87.0,3.0,3.0,1,0.1527777777777778,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1875,4,1.0,1,1,1,62,89.0,1.0,1.0,1,0.2916666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1876,2,1.0,1,0,0,7,97.0,1.0,1.0,1,0.125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1877,1,1.0,0,0,0,13,100.0,1.0,1.0,1,0.18055555555555555,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1878,2,1.0,1,1,1,175,94.0,1.0,1.0,1,0.16666666666666666,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1879,2,1.0,1,1,0,66,96.0,1.0,2.0,0,0.2222222222222222,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1880,2,1.0,1,1,0,35,99.0,1.0,1.0,1,0.3055555555555556,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1881,4,1.0,1,1,0,21,97.0,2.0,2.0,1,0.3333333333333333,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1882,6,1.0,1,0,1,13,95.0,2.0,2.0,1,0.4583333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1883,2,1.0,0,1,0,1,100.0,1.0,1.0,1,0.125,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1884,2,1.0,1,0,0,4,85.0,2.0,2.0,0,0.2638888888888889,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
1885,2,1.5,1,0,1,42,98.0,1.0,1.0,1,0.3055555555555556,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1886,3,1.0,0,1,0,176,97.0,1.0,1.0,1,0.125,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1887,6,1.0,0,0,0,7,94.0,2.0,6.0,1,0.3611111111111111,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1888,2,1.0,0,0,0,22,93.0,1.0,1.0,0,0.25,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1889,4,1.0,1,0,1,11,96.0,1.0,2.0,1,0.19444444444444445,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1890,1,2.0,0,0,1,2,100.0,1.0,1.0,1,0.5972222222222222,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1891,2,1.0,1,1,0,10,96.0,0.0,1.0,1,0.20833333333333334,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1892,2,1.0,1,0,1,55,96.0,1.0,1.0,1,0.5416666666666666,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1893,2,1.0,1,1,1,1,100.0,2.0,3.0,1,0.08333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1894,2,1.0,1,1,0,12,91.0,0.0,1.0,1,0.2222222222222222,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1895,4,1.0,1,1,0,9,97.0,1.0,2.0,1,0.2361111111111111,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1896,2,1.0,1,1,0,32,93.0,0.0,1.0,1,0.16666666666666666,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1897,4,1.0,1,0,0,1,100.0,1.0,1.0,1,0.2777777777777778,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1898,5,1.0,1,1,0,6,92.0,1.0,2.0,1,0.3194444444444444,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1899,2,1.0,1,0,1,6,97.0,0.0,1.0,1,0.19444444444444445,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1900,2,1.0,1,1,1,29,97.0,1.0,1.0,1,0.2638888888888889,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1901,2,1.0,0,0,0,3,100.0,1.0,1.0,1,0.25,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1902,4,1.0,1,1,0,148,96.0,1.0,3.0,1,0.2777777777777778,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1903,1,1.0,1,1,0,4,95.0,1.0,1.0,1,0.19444444444444445,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1904,2,1.0,0,1,0,59,90.0,1.0,1.0,1,0.1111111111111111,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1905,2,1.0,1,1,0,10,86.0,1.0,1.0,1,0.2222222222222222,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1906,4,1.0,0,0,1,14,87.0,1.0,2.0,1,0.2916666666666667,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1907,4,1.0,1,1,0,7,97.0,1.0,1.0,1,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1908,3,1.0,1,0,0,17,96.0,0.0,1.0,1,0.1388888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1909,5,1.0,1,1,0,4,95.0,3.0,3.0,1,0.3194444444444444,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1910,2,1.0,1,1,0,13,95.0,1.0,1.0,1,0.2361111111111111,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1911,6,1.0,1,1,1,85,91.0,1.0,3.0,0,0.375,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1912,6,1.0,1,1,0,5,88.0,1.0,6.0,1,0.3194444444444444,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
1913,2,1.0,1,1,0,153,96.0,1.0,2.0,1,0.2361111111111111,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1914,1,1.0,1,1,0,2,100.0,1.0,1.0,0,0.05555555555555555,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1915,2,1.0,1,1,1,61,97.0,0.0,1.0,1,0.3333333333333333,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1916,2,1.5,1,1,0,19,99.0,1.0,1.0,1,0.3472222222222222,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1917,2,1.0,1,1,0,11,96.0,1.0,1.0,1,0.18055555555555555,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1918,3,1.0,1,1,0,14,95.0,1.0,1.0,1,0.09722222222222222,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1919,5,1.0,1,1,1,94,97.0,1.0,2.0,1,0.3472222222222222,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1920,10,4.5,1,1,0,15,97.0,3.0,3.0,1,0.2777777777777778,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1921,3,1.0,1,1,0,7,100.0,1.0,2.0,1,0.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1922,2,1.0,1,1,0,75,98.0,1.0,2.0,1,0.5555555555555556,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1923,6,1.5,0,1,0,8,89.0,2.0,3.0,1,0.20833333333333334,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1924,4,1.0,1,0,0,3,73.0,1.0,2.0,1,0.3333333333333333,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1925,2,1.0,1,1,0,140,97.0,1.0,1.0,1,0.20833333333333334,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1926,3,1.0,1,1,0,7,97.0,1.0,1.0,0,0.2361111111111111,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1927,2,1.0,0,1,0,72,85.0,1.0,1.0,1,0.20833333333333334,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1928,2,1.0,1,1,0,4,95.0,1.0,1.0,1,0.3055555555555556,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1929,3,1.0,1,1,0,18,93.0,1.0,2.0,0,0.2361111111111111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1930,2,1.0,1,0,1,5,92.0,0.0,1.0,1,0.1527777777777778,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1931,1,1.0,0,0,0,6,97.0,1.0,1.0,1,0.09722222222222222,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1932,2,1.0,0,1,0,3,100.0,1.0,1.0,1,0.2361111111111111,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1933,2,1.0,1,1,1,38,99.0,1.0,1.0,1,0.3611111111111111,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1934,4,4.0,1,0,1,10,92.0,1.0,4.0,0,0.5972222222222222,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
1935,2,1.0,1,1,0,10,100.0,1.0,1.0,1,0.3888888888888889,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1936,4,1.0,1,1,0,30,84.0,2.0,2.0,0,0.2222222222222222,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1937,8,1.0,1,0,1,4,85.0,1.0,8.0,1,0.08333333333333333,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1938,4,2.0,1,1,0,59,95.0,2.0,2.0,1,0.3472222222222222,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1939,4,1.0,1,1,0,5,92.0,2.0,2.0,1,0.2638888888888889,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1940,2,1.0,1,0,0,6,93.0,1.0,1.0,1,0.1527777777777778,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1941,3,1.0,1,1,0,15,96.0,0.0,2.0,0,0.2777777777777778,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1942,2,1.0,1,0,1,45,97.0,0.0,1.0,1,0.2777777777777778,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1943,2,1.0,1,1,0,53,98.0,1.0,1.0,1,0.20833333333333334,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1944,2,1.0,1,1,0,4,80.0,1.0,1.0,1,0.375,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1945,2,1.0,0,0,0,1,80.0,1.0,1.0,1,0.19444444444444445,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1946,2,1.0,1,0,0,18,98.0,0.0,1.0,1,0.3055555555555556,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1947,4,1.0,1,0,1,8,95.0,2.0,2.0,1,0.2361111111111111,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1948,4,1.0,1,0,0,11,100.0,1.0,3.0,1,0.2222222222222222,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1949,2,1.0,0,0,1,39,99.0,0.0,1.0,0,0.19444444444444445,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1950,3,1.0,1,1,0,42,96.0,0.0,1.0,1,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1951,7,1.0,0,1,0,3,80.0,3.0,5.0,1,0.25,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1952,2,1.0,1,1,0,25,93.0,1.0,1.0,1,0.2222222222222222,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1953,6,1.0,1,1,0,14,99.0,3.0,3.0,1,0.25,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1954,3,1.0,1,0,0,17,100.0,1.0,2.0,1,0.2361111111111111,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1955,2,2.0,0,1,1,4,95.0,1.0,1.0,1,0.2638888888888889,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1956,8,2.5,1,1,0,1,100.0,4.0,4.0,1,0.2222222222222222,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1957,2,1.0,1,1,1,68,96.0,1.0,1.0,1,0.25,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1958,2,1.0,1,1,1,113,82.0,1.0,1.0,1,0.16666666666666666,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1959,2,1.0,1,0,0,178,98.0,1.0,1.0,1,0.2361111111111111,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1960,4,2.0,1,0,0,12,100.0,2.0,2.0,1,0.3333333333333333,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1961,2,1.0,1,1,0,13,97.0,1.0,1.0,1,0.5,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1962,2,1.0,1,1,0,16,96.0,1.0,1.0,0,0.18055555555555555,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1963,1,1.0,0,1,0,165,96.0,1.0,1.0,1,0.2638888888888889,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1964,6,1.0,1,1,1,52,92.0,1.0,3.0,1,0.3194444444444444,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1965,2,1.0,0,1,1,5,100.0,1.0,1.0,1,0.19444444444444445,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1966,2,1.0,1,1,0,5,95.0,1.0,1.0,0,0.2777777777777778,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1967,2,1.0,1,1,0,11,94.0,2.0,1.0,1,0.1111111111111111,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1968,8,1.5,1,1,0,16,100.0,3.0,3.0,1,0.2916666666666667,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1969,4,2.0,1,0,0,2,90.0,2.0,3.0,1,0.6111111111111112,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1970,1,1.0,0,1,0,4,87.0,1.0,1.0,1,0.2777777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1971,2,1.0,1,1,1,4,90.0,1.0,1.0,0,0.2638888888888889,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1972,2,1.0,1,1,0,3,100.0,1.0,2.0,1,0.3888888888888889,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1973,2,1.0,1,0,0,28,95.0,1.0,1.0,1,0.19444444444444445,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1974,2,1.0,1,1,0,4,100.0,1.0,1.0,1,0.3611111111111111,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1975,2,1.0,1,1,0,115,98.0,1.0,1.0,1,0.2916666666666667,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1976,6,2.0,0,1,0,61,87.0,3.0,3.0,0,0.1388888888888889,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1977,6,2.0,1,1,1,13,89.0,2.0,5.0,1,0.375,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1978,2,1.0,0,0,1,2,80.0,1.0,1.0,1,0.3472222222222222,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1979,2,1.0,0,1,0,1,80.0,1.0,1.0,1,0.20833333333333334,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1980,6,2.0,1,1,0,148,97.0,2.0,2.0,1,0.1111111111111111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1981,3,1.0,1,0,0,27,87.0,1.0,1.0,0,0.2222222222222222,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1982,4,1.0,1,0,0,24,98.0,1.0,2.0,1,0.2638888888888889,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1983,6,1.0,1,1,0,73,94.0,3.0,4.0,1,0.2916666666666667,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1984,2,1.5,1,0,0,80,91.0,1.0,2.0,1,0.2361111111111111,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1985,3,1.0,1,1,0,9,98.0,2.0,2.0,1,0.3611111111111111,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1986,3,1.0,1,1,1,50,83.0,1.0,1.0,1,0.18055555555555555,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1987,3,1.0,1,1,1,59,93.0,1.0,1.0,1,0.18055555555555555,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1988,4,1.0,1,1,0,30,95.0,2.0,2.0,1,0.3333333333333333,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1989,6,2.0,1,1,0,30,98.0,2.0,4.0,1,0.4861111111111111,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1990,2,1.0,1,1,0,207,98.0,1.0,2.0,1,0.2916666666666667,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1991,6,4.5,1,1,0,2,90.0,4.0,5.0,0,0.2777777777777778,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1992,5,2.0,1,1,1,71,97.0,2.0,2.0,0,0.2916666666666667,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1993,2,1.0,1,0,0,36,92.0,1.0,1.0,1,0.18055555555555555,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1994,1,1.5,0,1,1,204,97.0,1.0,1.0,1,0.1527777777777778,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1995,2,1.0,1,1,0,90,95.0,1.0,1.0,1,0.3055555555555556,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1996,2,1.0,1,1,0,19,96.0,2.0,1.0,1,0.18055555555555555,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1997,3,1.0,1,1,0,18,91.0,1.0,2.0,1,0.3333333333333333,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1998,4,1.0,1,1,0,25,93.0,1.0,1.0,1,0.1527777777777778,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1999,2,1.0,1,1,1,26,99.0,1.0,2.0,1,0.2916666666666667,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2000,1,1.0,1,1,0,1,100.0,1.0,1.0,1,0.2777777777777778,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
2001,4,1.0,1,0,0,73,97.0,1.0,1.0,1,0.3194444444444444,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2002,2,1.0,0,1,0,60,94.0,1.0,1.0,1,0.3055555555555556,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
2003,5,1.0,1,1,1,25,92.0,1.0,2.0,1,0.19444444444444445,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2004,4,1.0,0,1,0,62,95.0,2.0,2.0,1,0.3055555555555556,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2005,2,1.0,1,0,0,30,99.0,0.0,1.0,1,0.2916666666666667,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2006,2,2.0,1,0,0,9,93.0,3.0,3.0,0,0.2777777777777778,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2007,3,1.0,1,1,0,31,95.0,1.0,1.0,1,0.25,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2008,6,2.0,1,1,0,1,60.0,1.0,4.0,1,0.2638888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009,3,1.0,1,1,1,3,100.0,0.0,2.0,1,0.3472222222222222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2010,2,2.0,1,1,0,128,93.0,1.0,1.0,1,0.3333333333333333,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
2011,1,1.0,0,0,1,23,98.0,1.0,1.0,1,0.20833333333333334,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2012,6,6.0,0,1,0,51,92.0,1.0,6.0,0,0.2916666666666667,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2013,2,1.0,1,1,0,126,96.0,1.0,1.0,1,0.2638888888888889,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
2014,2,1.0,1,1,0,32,96.0,1.0,1.0,1,0.18055555555555555,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2015,2,1.0,1,0,0,4,99.0,1.0,1.0,1,0.125,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016,2,1.0,1,1,0,4,100.0,1.0,2.0,1,0.2361111111111111,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2017,6,1.0,1,1,1,21,93.0,2.0,3.0,1,0.3055555555555556,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2018,4,1.5,1,1,0,35,99.0,2.0,3.0,1,0.2916666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2019,3,1.0,1,0,1,105,96.0,1.0,2.0,1,0.3611111111111111,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2020,4,1.0,1,0,1,3,100.0,2.0,2.0,1,0.2916666666666667,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2021,2,1.0,1,1,0,10,86.0,0.0,1.0,1,0.20833333333333334,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2022,2,1.0,0,1,0,9,100.0,1.0,1.0,1,0.1527777777777778,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
2023,10,2.5,1,1,1,62,100.0,3.0,4.0,1,0.4027777777777778,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2024,2,1.0,0,1,0,7,96.0,1.0,1.0,1,0.20833333333333334,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2025,2,3.0,1,1,0,3,93.0,1.0,1.0,1,0.18055555555555555,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2026,10,2.0,1,1,0,5,100.0,3.0,7.0,1,0.2638888888888889,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2027,3,1.0,0,0,0,2,90.0,1.0,1.0,1,0.20833333333333334,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2028,6,2.0,1,1,1,18,88.0,3.0,5.0,1,0.3055555555555556,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2029,2,1.0,1,1,0,80,96.0,1.0,1.0,1,0.4722222222222222,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2030,4,1.0,1,1,0,4,100.0,2.0,2.0,1,0.2638888888888889,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2031,2,1.0,0,1,0,1,100.0,1.0,1.0,0,0.2222222222222222,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2032,2,1.0,1,0,1,3,93.0,1.0,1.0,1,0.3194444444444444,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2033,2,1.0,1,1,0,80,96.0,1.0,1.0,1,0.2222222222222222,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
2034,5,2.0,1,1,1,6,100.0,2.0,3.0,1,0.4166666666666667,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
