property_type,room_type,accommodates,bathrooms,cancellation_policy,cleaning_fee,host_identity_verified,instant_bookable,number_of_reviews,review_scores_rating,bedrooms,beds,price,host_response,amenities_ratio,regions
6,2,4,1.0,2,1,1,0,161,96.0,2.0,2.0,224.9999999999998,1,0.16883116883116883,4
6,2,5,1.0,2,1,1,0,46,94.0,1.0,4.0,119.99999999999996,1,0.2077922077922078,8
6,2,2,1.0,1,1,1,0,22,96.0,0.0,1.0,85.00000000000001,1,0.22077922077922077,8
6,2,4,1.0,2,0,1,0,24,84.0,2.0,2.0,285.00000000000057,0,0.36363636363636365,4
5,0,2,1.5,1,1,1,0,16,90.0,1.0,1.0,42.00000000000001,1,0.18181818181818182,7
3,1,2,3.0,0,1,1,0,1,60.0,1.0,2.0,74.99999999999997,0,0.22077922077922077,7
3,1,3,1.0,1,1,0,0,39,88.0,1.0,2.0,110.00000000000004,1,0.07792207792207792,9
5,1,2,1.0,1,1,1,0,2,100.0,0.0,1.0,51.0,0,0.18181818181818182,7
6,1,4,1.0,0,0,1,0,2,90.0,1.0,1.0,119.99999999999996,1,0.23376623376623376,0
6,2,7,2.0,1,1,1,0,116,89.0,2.0,4.0,179.9999999999999,1,0.23376623376623376,7
6,2,4,1.0,2,1,1,1,146,95.0,1.0,1.0,160.00000000000026,1,0.36363636363636365,5
6,2,4,1.5,1,1,1,0,5,92.0,1.0,2.0,289.99999999999994,0,0.2597402597402597,8
5,2,4,1.0,1,0,1,0,18,96.0,2.0,3.0,119.99999999999996,1,0.3116883116883117,0
6,1,2,1.0,2,1,1,1,3,100.0,1.0,1.0,100.00000000000004,1,0.2987012987012987,7
5,1,1,1.0,2,1,1,0,1,100.0,1.0,1.0,100.00000000000004,0,0.2077922077922078,0
5,2,8,1.0,2,1,0,0,3,93.0,4.0,4.0,268.9999999999995,1,0.23376623376623376,8
5,2,6,1.0,2,1,1,0,8,78.0,3.0,4.0,149.99999999999997,0,0.15584415584415584,4
6,2,4,1.0,2,1,1,0,8,94.0,0.0,2.0,219.00000000000003,1,0.2857142857142857,6
6,2,3,1.0,2,1,1,0,18,89.0,0.0,1.0,92.99999999999994,1,0.2597402597402597,7
6,2,2,1.0,1,1,1,0,147,97.0,1.0,1.0,184.99999999999991,1,0.5064935064935064,6
6,2,2,1.0,1,0,1,0,21,96.0,0.0,1.0,199.99999999999991,1,0.1038961038961039,9
6,1,2,1.0,2,1,1,0,38,99.0,1.0,1.0,146.99999999999997,1,0.2077922077922078,4
5,2,2,1.0,2,1,1,0,67,98.0,1.0,1.0,99.0,1,0.3116883116883117,7
6,2,2,1.0,0,1,1,0,5,80.0,1.0,1.0,79.0,1,0.19480519480519481,7
3,2,2,1.0,2,1,1,0,14,96.0,1.0,2.0,69.00000000000001,1,0.4155844155844156,6
6,2,4,1.0,2,1,1,0,2,100.0,1.0,2.0,70.00000000000003,1,0.2597402597402597,8
6,1,2,1.0,1,1,1,0,28,96.0,1.0,1.0,62.00000000000001,1,0.2597402597402597,6
6,2,4,1.0,1,1,1,0,3,90.0,1.0,2.0,190.0,1,0.3116883116883117,7
5,1,4,1.0,2,1,1,1,175,96.0,1.0,3.0,88.00000000000004,1,0.3116883116883117,6
5,1,2,1.0,0,0,1,1,6,100.0,1.0,1.0,23.0,1,0.2597402597402597,0
6,2,4,1.0,2,0,0,0,13,98.0,1.0,2.0,159.0,1,0.2987012987012987,3
6,2,2,1.0,1,1,1,0,122,94.0,0.0,1.0,100.00000000000004,1,0.2857142857142857,3
6,1,2,1.0,0,1,1,0,5,92.0,1.0,1.0,128.99999999999997,0,0.2987012987012987,4
6,2,2,1.0,1,1,0,0,123,90.0,1.0,1.0,144.99999999999997,1,0.23376623376623376,9
3,2,4,1.0,1,1,0,0,18,99.0,2.0,2.0,224.9999999999998,1,0.2597402597402597,7
6,2,2,1.0,2,1,1,0,1,100.0,1.0,1.0,133.99999999999997,1,0.2077922077922078,9
6,2,6,2.5,2,1,0,0,9,96.0,3.0,3.0,258.99999999999994,0,0.4155844155844156,7
6,2,2,1.0,2,1,0,0,20,97.0,0.0,1.0,144.99999999999997,0,0.19480519480519481,8
4,2,4,1.5,2,1,1,0,2,100.0,1.0,2.0,92.0,1,0.2857142857142857,3
5,2,4,2.0,2,1,0,1,27,98.0,2.0,2.0,624.9999999999998,1,0.14285714285714285,6
6,1,2,1.0,2,1,0,1,21,96.0,1.0,1.0,79.99999999999997,1,0.24675324675324675,8
6,1,1,1.0,2,1,1,0,2,100.0,1.0,1.0,70.00000000000003,1,0.2597402597402597,9
6,1,1,1.0,1,0,0,1,10,94.0,0.0,1.0,74.99999999999997,0,0.1038961038961039,8
6,1,2,1.0,1,1,1,0,1,100.0,1.0,1.0,55.00000000000002,1,0.22077922077922077,8
6,1,2,2.0,2,1,1,1,15,85.0,1.0,1.0,45.00000000000002,0,0.11688311688311688,8
5,2,6,2.0,2,1,1,0,31,92.0,3.0,4.0,199.99999999999991,1,0.2987012987012987,6
6,1,2,1.0,0,0,0,1,1,100.0,1.0,1.0,95.0,1,0.06493506493506493,8
5,2,5,2.5,0,1,0,0,39,94.0,3.0,3.0,300.00000000000017,0,0.5324675324675324,5
5,2,6,2.0,1,0,0,0,32,99.0,3.0,3.0,400.00000000000017,1,0.16883116883116883,2
6,2,8,1.0,2,1,1,0,21,95.0,2.0,2.0,100.00000000000004,1,0.2077922077922078,9
6,2,2,1.0,1,0,1,0,10,93.0,1.0,1.0,195.0,0,0.12987012987012986,9
5,1,2,1.5,1,1,1,0,17,94.0,1.0,1.0,39.99999999999998,1,0.2597402597402597,2
5,2,4,1.0,2,1,1,0,39,99.0,2.0,3.0,135.00000000000003,1,0.38961038961038963,2
5,2,4,2.0,1,1,1,1,3,100.0,2.0,2.0,237.99999999999943,1,0.3116883116883117,7
2,2,6,2.5,2,1,1,0,1,100.0,3.0,3.0,147.99999999999994,1,0.3246753246753247,4
6,2,4,1.0,2,1,1,0,11,93.0,2.0,2.0,380.00000000000006,1,0.24675324675324675,6
6,2,3,1.0,2,1,1,0,55,97.0,1.0,2.0,135.00000000000003,1,0.2857142857142857,7
6,2,4,1.0,2,1,1,1,10,96.0,1.0,2.0,249.99999999999991,1,0.16883116883116883,8
6,0,1,0.5,0,1,1,0,3,67.0,1.0,1.0,22.00000000000001,0,0.23376623376623376,1
6,2,2,1.0,2,1,0,0,2,100.0,1.0,1.0,100.00000000000004,1,0.15584415584415584,8
6,2,6,2.0,2,1,0,0,1,100.0,2.0,3.0,138.99999999999997,1,0.35064935064935066,7
5,1,1,1.0,0,1,1,0,2,100.0,1.0,1.0,79.99999999999997,1,0.2857142857142857,7
6,1,2,1.0,0,1,0,1,75,98.0,1.0,1.0,89.99999999999967,1,0.18181818181818182,4
6,1,3,1.0,2,0,0,0,22,92.0,0.0,2.0,149.99999999999997,1,0.22077922077922077,9
6,2,6,1.0,1,1,0,0,5,96.0,2.0,3.0,199.0,1,0.23376623376623376,9
3,2,2,0.0,2,1,1,0,13,95.0,0.0,1.0,17.00000000000001,0,0.1038961038961039,7
6,2,6,2.0,2,0,1,1,4,95.0,2.0,3.0,199.0,1,0.23376623376623376,7
6,2,1,1.0,0,0,0,1,3,40.0,0.0,1.0,59.99999999999999,1,0.16883116883116883,3
6,2,4,1.0,2,1,1,0,27,90.0,1.0,2.0,99.0,1,0.19480519480519481,4
6,2,2,1.0,1,1,1,0,17,98.0,0.0,1.0,160.00000000000026,0,0.15584415584415584,9
6,1,2,1.0,0,0,0,1,70,94.0,1.0,1.0,50.000000000000036,0,0.33766233766233766,8
4,2,4,1.0,0,0,1,0,8,100.0,1.0,1.0,199.99999999999991,0,0.2857142857142857,2
6,2,11,2.0,2,1,1,1,8,98.0,4.0,7.0,398.9999999999994,1,0.24675324675324675,4
6,1,2,1.0,0,1,1,0,1,100.0,1.0,1.0,69.00000000000001,1,0.16883116883116883,3
6,2,3,1.0,2,1,1,0,16,100.0,1.0,2.0,155.00000000000003,1,0.4025974025974026,9
1,2,2,1.0,2,1,0,0,17,100.0,0.0,1.0,151.0,1,0.18181818181818182,7
5,1,2,1.0,0,1,0,0,1,100.0,1.0,1.0,149.0,1,0.2077922077922078,6
6,2,3,1.0,1,1,1,0,17,100.0,1.0,1.0,149.99999999999997,1,0.33766233766233766,8
5,2,8,2.0,2,1,1,0,13,100.0,4.0,3.0,199.99999999999991,1,0.3246753246753247,1
6,1,2,1.0,1,1,1,1,7,100.0,1.0,1.0,56.00000000000002,1,0.22077922077922077,2
5,1,2,1.0,1,1,1,1,7,97.0,1.0,1.0,94.0,1,0.23376623376623376,6
3,2,1,1.0,1,1,0,0,11,96.0,1.0,1.0,79.99999999999997,1,0.15584415584415584,7
5,1,1,1.0,2,1,1,0,130,94.0,1.0,1.0,42.00000000000001,1,0.2857142857142857,7
5,1,2,1.5,2,0,1,0,128,97.0,1.0,2.0,59.00000000000002,1,0.23376623376623376,3
5,1,7,2.0,1,1,1,1,1,100.0,3.0,4.0,699.9999999999985,1,0.5974025974025974,6
5,1,2,1.0,0,1,1,1,1,100.0,1.0,1.0,85.00000000000001,1,0.16883116883116883,7
6,1,2,1.0,1,0,1,1,43,91.0,1.0,1.0,72.99999999999999,1,0.36363636363636365,4
6,1,2,1.0,2,1,1,1,37,98.0,1.0,1.0,74.99999999999997,1,0.3116883116883117,2
3,0,3,0.0,1,1,0,1,19,97.0,1.0,3.0,149.99999999999997,1,0.19480519480519481,6
6,1,5,1.0,1,1,0,0,4,90.0,1.0,1.0,147.99999999999994,0,0.12987012987012986,9
5,1,2,1.0,2,1,1,0,19,99.0,1.0,1.0,110.00000000000004,1,0.3246753246753247,7
6,1,1,1.0,2,1,1,0,6,100.0,1.0,1.0,125.00000000000004,0,0.23376623376623376,9
6,1,2,1.0,2,1,1,0,20,95.0,1.0,1.0,98.00000000000004,1,0.15584415584415584,9
5,0,4,4.0,2,0,1,1,25,89.0,1.0,10.0,14.999999999999993,0,0.2987012987012987,7
6,2,2,1.0,1,0,0,0,16,85.0,0.0,1.0,92.0,1,0.18181818181818182,3
5,1,2,1.0,1,1,1,0,49,99.0,1.0,1.0,125.00000000000004,1,0.2987012987012987,6
6,2,5,1.0,2,1,1,0,44,100.0,2.0,3.0,175.00000000000009,1,0.2597402597402597,6
6,1,2,1.0,0,1,1,0,14,91.0,1.0,1.0,138.99999999999997,1,0.19480519480519481,5
6,1,3,1.0,2,0,0,0,162,90.0,1.0,1.0,69.00000000000001,1,0.22077922077922077,9
5,1,2,1.0,2,1,1,0,1,100.0,1.0,1.0,199.99999999999991,1,0.18181818181818182,7
6,2,2,1.0,2,1,1,0,2,100.0,1.0,1.0,125.00000000000004,1,0.2727272727272727,7
5,1,2,1.0,0,1,1,0,2,100.0,1.0,1.0,54.00000000000001,0,0.14285714285714285,1
6,2,4,1.0,2,1,1,0,44,88.0,1.0,2.0,220.00000000000045,0,0.15584415584415584,9
6,1,2,1.0,2,0,0,0,32,92.0,1.0,1.0,68.00000000000001,0,0.12987012987012986,8
1,1,2,1.5,2,1,1,0,3,93.0,1.0,1.0,110.00000000000004,1,0.24675324675324675,0
6,2,4,1.0,2,1,1,0,54,99.0,1.0,1.0,128.99999999999997,1,0.23376623376623376,7
5,1,2,1.0,2,0,0,1,354,87.0,1.0,1.0,99.0,0,0.2727272727272727,4
6,2,2,1.0,0,0,0,0,12,98.0,1.0,2.0,79.99999999999997,1,0.15584415584415584,8
6,2,2,1.0,1,1,0,1,2,100.0,1.0,1.0,299.0000000000004,1,0.2077922077922078,4
3,2,2,1.0,1,1,1,0,46,96.0,1.0,1.0,79.0,1,0.2597402597402597,7
5,1,2,1.0,2,1,0,1,2,70.0,1.0,1.0,55.00000000000002,1,0.16883116883116883,2
5,0,2,1.0,2,1,1,1,1,100.0,1.0,2.0,10.000000000000002,0,0.16883116883116883,3
6,2,6,2.0,2,1,1,0,14,100.0,4.0,4.0,375.0000000000005,1,0.5064935064935064,8
6,2,6,2.0,1,1,1,1,5,96.0,2.0,3.0,175.00000000000009,1,0.24675324675324675,8
6,2,4,1.0,2,1,1,0,75,99.0,1.0,1.0,167.99999999999997,1,0.36363636363636365,3
6,2,7,1.0,2,1,1,0,3,90.0,2.0,5.0,125.00000000000004,1,0.14285714285714285,2
2,2,4,1.0,0,1,0,1,20,96.0,2.0,2.0,249.99999999999991,1,0.16883116883116883,6
6,1,2,1.0,2,1,1,1,131,97.0,1.0,1.0,118.00000000000004,0,0.2597402597402597,9
6,1,4,1.0,2,1,0,0,96,92.0,1.0,2.0,119.99999999999996,1,0.19480519480519481,6
6,2,4,1.0,1,1,0,0,83,94.0,2.0,2.0,195.0,1,0.3246753246753247,4
6,2,5,2.0,2,1,1,0,5,88.0,2.0,2.0,179.0,1,0.3116883116883117,4
6,2,2,1.0,2,1,1,0,6,97.0,1.0,1.0,179.9999999999999,1,0.09090909090909091,7
6,1,2,1.0,0,0,0,0,2,100.0,1.0,1.0,69.00000000000001,1,0.33766233766233766,0
6,1,2,1.0,2,1,1,0,83,95.0,1.0,1.0,119.99999999999996,1,0.24675324675324675,9
6,1,2,1.0,2,1,1,1,22,99.0,1.0,1.0,99.0,1,0.2727272727272727,9
6,1,2,3.0,2,1,0,0,56,83.0,1.0,1.0,57.99999999999999,0,0.11688311688311688,8
6,1,3,1.0,1,1,1,1,3,100.0,1.0,2.0,89.99999999999967,1,0.2987012987012987,7
6,1,2,1.0,1,1,1,0,8,97.0,1.0,2.0,45.00000000000002,1,0.2077922077922078,7
6,1,2,1.0,0,0,0,0,1,100.0,1.0,1.0,125.00000000000004,1,0.18181818181818182,9
2,1,1,1.0,2,1,1,0,18,93.0,1.0,1.0,89.99999999999967,1,0.19480519480519481,6
5,1,2,2.0,1,1,1,1,20,99.0,1.0,1.0,39.99999999999998,1,0.2987012987012987,2
3,2,4,1.0,2,1,1,1,13,92.0,2.0,2.0,99.0,1,0.3116883116883117,5
5,1,2,1.0,2,1,0,0,4,100.0,1.0,1.0,79.0,0,0.19480519480519481,7
5,2,4,2.5,2,1,1,0,4,100.0,3.0,4.0,252.00000000000003,1,0.35064935064935066,6
6,2,7,1.0,1,1,1,1,9,98.0,0.0,3.0,209.00000000000014,1,0.22077922077922077,4
6,2,8,2.0,2,1,0,1,57,94.0,3.0,3.0,169.0,1,0.4025974025974026,4
6,2,3,1.0,0,0,0,1,2,100.0,1.0,2.0,116.0,1,0.15584415584415584,8
6,1,2,1.0,1,1,1,1,61,98.0,1.0,1.0,55.00000000000002,0,0.24675324675324675,9
5,1,2,1.0,0,0,0,0,4,90.0,1.0,1.0,50.000000000000036,1,0.09090909090909091,0
6,2,3,2.0,1,1,1,0,10,98.0,2.0,2.0,144.99999999999997,1,0.2727272727272727,8
6,2,2,1.0,1,0,1,0,11,96.0,1.0,1.0,279.99999999999994,1,0.24675324675324675,9
6,1,2,1.0,2,1,1,0,2,100.0,1.0,1.0,76.99999999999996,0,0.2077922077922078,2
6,2,2,1.0,1,1,0,0,15,99.0,1.0,2.0,249.99999999999991,1,0.3246753246753247,6
6,2,2,1.0,2,1,1,0,8,100.0,1.0,1.0,184.99999999999991,1,0.14285714285714285,9
6,1,1,1.0,1,1,1,1,4,80.0,1.0,1.0,64.99999999999999,1,0.12987012987012986,8
6,1,4,1.0,2,1,1,0,13,98.0,1.0,4.0,70.00000000000003,1,0.19480519480519481,2
6,2,4,1.0,0,1,0,0,11,98.0,1.0,1.0,184.99999999999991,1,0.23376623376623376,8
6,2,6,1.0,1,1,1,1,5,92.0,1.0,4.0,108.99999999999996,1,0.38961038961038963,7
6,1,2,1.0,1,0,1,0,11,100.0,1.0,1.0,219.00000000000003,1,0.14285714285714285,6
4,1,1,1.0,2,1,1,1,6,97.0,1.0,1.0,85.00000000000001,1,0.24675324675324675,4
6,1,3,1.0,2,1,1,0,18,79.0,1.0,2.0,53.00000000000001,0,0.24675324675324675,3
5,1,1,1.0,0,1,1,0,5,100.0,1.0,1.0,64.99999999999999,0,0.2987012987012987,7
6,2,2,1.0,2,1,0,0,1,100.0,1.0,1.0,125.00000000000004,1,0.2077922077922078,9
6,2,6,2.0,2,1,0,0,6,100.0,2.0,2.0,189.00000000000043,1,0.23376623376623376,8
6,2,3,1.0,2,1,0,1,5,100.0,0.0,1.0,142.99999999999994,1,0.4805194805194805,3
6,2,1,1.0,0,1,1,0,4,80.0,1.0,1.0,179.9999999999999,0,0.14285714285714285,7
5,1,4,1.0,1,1,1,0,22,99.0,2.0,2.0,164.9999999999998,1,0.22077922077922077,8
6,1,2,1.0,1,1,1,0,1,80.0,1.0,1.0,74.99999999999997,1,0.2727272727272727,7
5,2,2,1.0,1,1,1,0,46,99.0,0.0,1.0,104.99999999999996,0,0.3116883116883117,7
6,2,2,1.0,0,1,1,0,147,95.0,1.0,1.0,135.00000000000003,1,0.2727272727272727,6
6,2,4,1.0,2,1,1,0,5,100.0,0.0,1.0,138.99999999999997,1,0.3246753246753247,3
6,2,2,1.0,2,1,0,1,21,96.0,0.0,1.0,100.00000000000004,1,0.2077922077922078,0
6,1,1,1.0,2,1,1,0,14,90.0,1.0,1.0,63.99999999999998,0,0.23376623376623376,0
6,2,3,1.0,2,1,1,1,2,90.0,1.0,1.0,175.00000000000009,0,0.2987012987012987,7
6,1,6,1.0,2,0,0,1,80,81.0,1.0,3.0,85.00000000000001,1,0.19480519480519481,9
6,2,2,1.0,1,0,1,1,3,88.0,1.0,1.0,95.0,1,0.1038961038961039,6
6,1,2,1.0,1,0,1,1,35,96.0,1.0,1.0,56.999999999999964,1,0.24675324675324675,1
6,1,1,1.0,0,1,1,0,2,100.0,1.0,1.0,50.000000000000036,1,0.14285714285714285,8
6,1,2,1.0,1,1,1,0,2,100.0,1.0,1.0,59.99999999999999,1,0.12987012987012986,8
6,1,2,1.0,2,0,1,1,14,97.0,1.0,1.0,39.99999999999998,1,0.12987012987012986,8
6,2,2,1.0,2,1,1,0,2,100.0,1.0,2.0,249.99999999999991,1,0.19480519480519481,9
6,1,1,1.0,2,1,0,0,16,95.0,1.0,1.0,127.99999999999996,1,0.16883116883116883,9
6,1,2,1.0,2,1,1,0,10,100.0,1.0,1.0,74.99999999999997,1,0.18181818181818182,9
5,2,4,1.0,2,1,1,0,5,100.0,1.0,1.0,169.99999999999991,1,0.37662337662337664,8
6,2,2,1.0,1,0,0,1,6,90.0,1.0,1.0,169.99999999999991,1,0.12987012987012986,9
6,2,4,1.0,0,0,0,1,1,100.0,1.0,2.0,179.9999999999999,1,0.2857142857142857,2
6,2,4,1.0,0,1,0,0,4,100.0,1.0,1.0,149.99999999999997,0,0.15584415584415584,8
6,2,4,1.0,2,1,1,0,122,94.0,0.0,2.0,121.00000000000004,1,0.3116883116883117,5
6,1,2,1.0,2,1,0,1,73,96.0,1.0,1.0,59.99999999999999,0,0.2987012987012987,8
5,2,5,1.0,0,1,1,0,2,100.0,2.0,4.0,249.99999999999991,1,0.18181818181818182,5
5,2,4,1.0,1,1,1,0,60,98.0,1.0,2.0,88.99999999999999,0,0.2597402597402597,5
6,2,3,1.0,2,1,1,0,21,96.0,1.0,1.0,164.9999999999998,1,0.3116883116883117,8
6,1,2,1.0,2,1,1,0,4,90.0,1.0,1.0,55.00000000000002,1,0.19480519480519481,8
6,2,5,1.0,0,1,1,1,2,100.0,2.0,3.0,179.9999999999999,1,0.18181818181818182,8
6,1,1,1.0,0,0,1,0,9,89.0,1.0,1.0,45.00000000000002,1,0.14285714285714285,3
6,2,2,1.0,2,1,1,0,72,96.0,1.0,1.0,144.99999999999997,1,0.2597402597402597,6
6,2,4,1.0,2,1,0,0,42,94.0,1.0,2.0,155.00000000000003,1,0.2727272727272727,9
6,2,3,1.0,2,1,1,0,3,93.0,1.0,2.0,59.99999999999999,0,0.19480519480519481,7
6,2,4,1.0,2,1,0,0,6,87.0,1.0,2.0,110.00000000000004,0,0.15584415584415584,2
5,1,2,1.0,1,0,1,0,120,95.0,1.0,1.0,59.00000000000002,1,0.15584415584415584,0
6,2,4,1.0,1,1,1,0,10,98.0,1.0,2.0,177.99999999999997,1,0.11688311688311688,9
5,1,5,1.0,2,1,1,1,49,98.0,1.0,3.0,104.99999999999996,1,0.35064935064935066,7
5,1,2,1.0,0,0,1,0,3,93.0,1.0,1.0,45.00000000000002,1,0.2597402597402597,7
6,1,2,1.0,0,0,0,0,2,90.0,1.0,1.0,100.00000000000004,0,0.16883116883116883,8
5,1,2,1.0,1,1,1,0,16,96.0,1.0,1.0,45.00000000000002,1,0.2857142857142857,7
1,1,3,1.0,2,1,1,0,13,98.0,1.0,1.0,160.00000000000026,1,0.2987012987012987,9
6,1,2,1.0,2,1,1,1,41,89.0,1.0,1.0,68.00000000000001,1,0.36363636363636365,8
5,2,6,1.0,0,1,1,1,4,100.0,3.0,4.0,175.00000000000009,1,0.2077922077922078,7
6,1,2,1.0,2,1,1,0,138,94.0,1.0,1.0,135.00000000000003,1,0.37662337662337664,9
6,1,2,1.0,2,1,0,1,16,98.0,1.0,1.0,128.99999999999997,1,0.24675324675324675,9
5,2,12,2.0,1,1,1,0,21,92.0,5.0,7.0,534.9999999999999,1,0.3116883116883117,7
6,2,2,1.0,2,1,1,1,6,95.0,1.0,1.0,115.0,1,0.11688311688311688,9
6,2,9,1.0,2,1,0,1,38,92.0,3.0,5.0,184.99999999999991,1,0.2597402597402597,9
6,2,10,2.0,2,1,1,0,242,93.0,4.0,7.0,245.00000000000009,1,0.23376623376623376,8
6,2,8,2.0,2,1,0,1,32,65.0,3.0,4.0,190.0,0,0.22077922077922077,8
6,2,10,2.0,2,1,1,1,26,82.0,4.0,6.0,248.9999999999997,1,0.16883116883116883,9
6,2,2,1.0,1,1,1,0,13,95.0,1.0,1.0,175.00000000000009,0,0.22077922077922077,8
6,1,1,1.5,2,1,0,1,5,88.0,1.0,1.0,70.00000000000003,1,0.3116883116883117,2
6,1,1,1.5,0,1,1,1,20,97.0,1.0,1.0,79.99999999999997,0,0.3116883116883117,9
6,2,2,1.0,2,1,0,0,23,92.0,0.0,2.0,149.99999999999997,1,0.24675324675324675,9
4,2,8,2.0,2,1,1,1,38,92.0,2.0,5.0,279.99999999999994,1,0.3246753246753247,6
6,2,6,1.0,2,1,1,0,39,84.0,2.0,3.0,224.9999999999998,0,0.19480519480519481,3
5,2,6,1.0,1,1,1,0,55,95.0,2.0,4.0,179.0,1,0.2987012987012987,7
6,2,2,1.0,1,1,1,0,2,100.0,0.0,1.0,142.00000000000014,1,0.11688311688311688,9
6,2,2,1.0,1,1,1,0,6,96.0,1.0,1.0,135.00000000000003,1,0.33766233766233766,8
6,2,4,2.0,2,1,1,1,1,80.0,2.0,3.0,167.99999999999997,0,0.2727272727272727,7
5,2,2,1.0,1,1,1,1,35,100.0,0.0,1.0,94.0,1,0.3116883116883117,1
6,2,2,1.0,2,1,0,0,65,86.0,1.0,2.0,166.99999999999991,1,0.2077922077922078,4
6,1,1,1.0,2,1,1,0,181,96.0,1.0,1.0,62.99999999999999,1,0.44155844155844154,8
6,2,5,1.0,1,1,1,1,72,99.0,2.0,2.0,167.99999999999997,1,0.6883116883116883,2
6,1,2,1.0,0,0,0,1,6,96.0,2.0,1.0,209.99999999999997,1,0.24675324675324675,5
6,2,3,1.0,1,1,1,0,18,92.0,0.0,2.0,128.99999999999997,0,0.2077922077922078,7
6,2,4,1.0,0,1,1,1,84,95.0,0.0,2.0,104.99999999999996,1,0.2857142857142857,7
5,1,2,1.0,2,0,1,0,22,100.0,1.0,1.0,50.000000000000036,1,0.14285714285714285,2
6,2,2,1.0,2,1,1,0,3,100.0,2.0,2.0,154.00000000000006,1,0.18181818181818182,8
0,2,3,1.0,1,1,1,1,35,92.0,1.0,2.0,209.00000000000014,1,0.38961038961038963,6
6,2,1,1.0,0,1,1,0,1,100.0,0.0,1.0,125.00000000000004,1,0.15584415584415584,9
5,2,2,1.0,2,1,1,1,11,100.0,1.0,1.0,114.00000000000004,1,0.2987012987012987,7
6,2,5,1.0,1,1,1,1,32,96.0,1.0,3.0,209.99999999999997,0,0.5974025974025974,6
6,2,5,2.0,2,1,0,0,130,91.0,3.0,3.0,385.0000000000005,1,0.09090909090909091,9
6,2,2,1.0,0,1,0,1,15,91.0,1.0,1.0,110.00000000000004,1,0.14285714285714285,2
5,1,2,1.0,1,0,0,1,2,100.0,1.0,1.0,100.00000000000004,1,0.24675324675324675,9
6,2,2,1.0,2,1,0,1,22,95.0,1.0,1.0,79.99999999999997,1,0.22077922077922077,3
6,1,2,1.0,2,1,1,0,1,100.0,1.0,1.0,249.99999999999991,0,0.15584415584415584,6
4,1,3,1.0,1,1,1,1,10,100.0,1.0,1.0,99.0,1,0.3116883116883117,5
6,1,2,1.0,0,1,1,0,4,100.0,1.0,1.0,72.0,1,0.2077922077922078,8
6,2,7,2.0,2,1,1,1,7,97.0,2.0,5.0,214.00000000000009,1,0.22077922077922077,1
5,1,3,1.0,0,1,1,1,3,100.0,2.0,1.0,50.000000000000036,0,0.18181818181818182,8
5,2,4,2.0,2,0,0,0,31,96.0,2.0,2.0,245.00000000000009,1,0.12987012987012986,7
1,2,4,1.0,1,1,1,0,12,95.0,2.0,2.0,125.00000000000004,0,0.4025974025974026,7
6,2,4,2.0,2,1,0,1,3,90.0,1.0,2.0,275.00000000000057,1,0.24675324675324675,9
5,2,4,1.0,2,1,1,0,73,97.0,1.0,2.0,100.00000000000004,1,0.18181818181818182,8
6,1,3,1.0,0,1,1,0,5,92.0,1.0,1.0,89.99999999999967,1,0.09090909090909091,9
6,1,2,2.0,2,1,1,1,54,92.0,1.0,1.0,85.00000000000001,1,0.22077922077922077,9
6,1,1,1.0,2,1,1,1,21,87.0,1.0,1.0,59.00000000000002,1,0.16883116883116883,8
5,2,4,1.0,1,1,1,0,58,98.0,2.0,3.0,125.00000000000004,1,0.3116883116883117,7
5,2,4,2.0,2,1,0,1,6,88.0,2.0,2.0,400.00000000000017,1,0.23376623376623376,5
6,2,2,1.0,0,1,1,0,1,100.0,1.0,1.0,289.99999999999994,1,0.22077922077922077,6
6,2,2,1.0,2,0,0,0,21,97.0,1.0,1.0,300.00000000000017,0,0.2597402597402597,9
5,2,6,2.0,1,1,0,0,3,100.0,2.0,3.0,179.9999999999999,1,0.44155844155844154,8
6,1,2,1.5,0,1,1,1,14,99.0,1.0,1.0,74.99999999999997,1,0.23376623376623376,9
6,2,2,1.0,0,0,1,0,11,98.0,0.0,1.0,115.0,1,0.2857142857142857,9
6,2,6,1.0,2,1,1,0,17,86.0,2.0,3.0,149.99999999999997,1,0.1038961038961039,5
6,2,2,1.0,0,0,0,0,1,100.0,0.0,1.0,129.99999999999997,1,0.16883116883116883,9
5,2,3,1.0,1,1,1,0,6,97.0,2.0,2.0,149.99999999999997,1,0.24675324675324675,7
6,1,2,2.0,1,1,1,0,16,94.0,1.0,1.0,100.00000000000004,1,0.2987012987012987,9
6,2,6,1.0,2,1,1,0,112,95.0,1.0,4.0,189.00000000000043,1,0.2987012987012987,9
6,2,4,1.0,0,0,1,1,8,80.0,2.0,2.0,100.00000000000004,1,0.18181818181818182,4
6,2,4,1.0,1,1,1,1,4,100.0,1.0,1.0,85.00000000000001,1,0.2597402597402597,7
6,2,2,1.0,0,1,1,0,1,100.0,0.0,1.0,135.00000000000003,1,0.2077922077922078,9
6,2,5,2.0,2,1,1,0,6,100.0,2.0,2.0,181.00000000000009,1,0.3116883116883117,4
6,2,4,1.0,2,1,0,0,26,95.0,2.0,3.0,175.00000000000009,1,0.22077922077922077,6
6,1,2,1.0,2,1,1,0,44,97.0,1.0,1.0,45.00000000000002,1,0.1038961038961039,9
5,2,4,1.0,1,1,1,0,46,99.0,2.0,2.0,100.00000000000004,1,0.24675324675324675,0
